ozma_of_oz_02_f000065|and made a pet of me because I was the only yellow chicken in the whole brood.|and made a pet of me because I was the only yellow chicken in the whole brood.
ozma_of_oz_02_f000066|When I grew up, and he found that I didn't crow and fight, as all the roosters do, he did not think to change my name, and every creature in the barn-yard,|When I grew up, and he found that I didn't crow and fight, as all the roosters do, he did not think to change my name, and every creature in the barn-yard,
ozma_of_oz_02_f000067|as well as the people in the house, knew me as 'Bill.|as well as the people in the house, knew me as 'Bill.
ozma_of_oz_02_f000068|' So Bill I've always been called, and Bill is my name.|' So Bill I've always been called, and Bill is my name.
ozma_of_oz_02_f000069|But it's all wrong, you know, declared Dorothy, earnestly; and, if you don't mind, I shall call you 'Billina.' Putting the 'eena' on the end makes it a girl's name, you see.|But it's all wrong, you know, declared Dorothy, earnestly; and, if you don't mind, I shall call you 'Billina.' Putting the 'eena' on the end makes it a girl's name, you see.
ozma_of_oz_02_f000070|Oh, I don't mind it in the least, returned the yellow hen. It doesn't matter at all what you call me, so long as I know the name means ME.|Oh, I don't mind it in the least, returned the yellow hen. It doesn't matter at all what you call me, so long as I know the name means ME.
ozma_of_oz_02_f000071|Very well, Billina. MY name is Dorothy Gale just Dorothy to my friends and Miss Gale to strangers. You may call me Dorothy, if you like.|Very well, Billina. MY name is Dorothy Gale just Dorothy to my friends and Miss Gale to strangers. You may call me Dorothy, if you like.
ozma_of_oz_02_f000072|We're getting very near the shore. Do you suppose it is too deep for me to wade the rest of the way?|We're getting very near the shore. Do you suppose it is too deep for me to wade the rest of the way?
ozma_of_oz_02_f000073|Wait a few minutes longer. The sunshine is warm and pleasant, and we are in no hurry.|Wait a few minutes longer. The sunshine is warm and pleasant, and we are in no hurry.
ozma_of_oz_02_f000074|But my feet are all wet and soggy, said the girl. My dress is dry enough, but I won't feel real comfor'ble till I get my feet dried.|But my feet are all wet and soggy, said the girl. My dress is dry enough, but I won't feel real comfor'ble till I get my feet dried.
ozma_of_oz_02_f000075|She waited, however, as the hen advised, and before long the big wooden coop grated gently on the sandy beach and the dangerous voyage was over.|She waited, however, as the hen advised, and before long the big wooden coop grated gently on the sandy beach and the dangerous voyage was over.
ozma_of_oz_02_f000076|It did not take the castaways long to reach the shore, you may be sure.|It did not take the castaways long to reach the shore, you may be sure.
ozma_of_oz_02_f000077|The yellow hen flew to the sands at once, but Dorothy had to climb over the high slats. Still, for a country girl, that was not much of a feat,|The yellow hen flew to the sands at once, but Dorothy had to climb over the high slats. Still, for a country girl, that was not much of a feat,
ozma_of_oz_02_f000078|and as soon as she was safe ashore Dorothy drew off her wet shoes and stockings and spread them upon the sun-warmed beach to dry.|and as soon as she was safe ashore Dorothy drew off her wet shoes and stockings and spread them upon the sun-warmed beach to dry.
ozma_of_oz_02_f000079|Then she sat down and watched Billina, who was pick-pecking away with her sharp bill in the sand and gravel, which she scratched up and turned over with her strong claws.|Then she sat down and watched Billina, who was pick-pecking away with her sharp bill in the sand and gravel, which she scratched up and turned over with her strong claws.
ozma_of_oz_02_f000080|What are you doing? asked Dorothy.|What are you doing? asked Dorothy.
ozma_of_oz_02_f000081|Getting my breakfast, of course, murmured the hen, busily pecking away.|Getting my breakfast, of course, murmured the hen, busily pecking away.
ozma_of_oz_02_f000082|What do you find? inquired the girl, curiously.|What do you find? inquired the girl, curiously.
ozma_of_oz_02_f000083|Oh, some fat red ants, and some sand-bugs, and once in a while a tiny crab. They are very sweet and nice, I assure you.|Oh, some fat red ants, and some sand-bugs, and once in a while a tiny crab. They are very sweet and nice, I assure you.
ozma_of_oz_02_f000084|How dreadful! exclaimed Dorothy, in a shocked voice.|How dreadful! exclaimed Dorothy, in a shocked voice.
ozma_of_oz_02_f000085|What is dreadful? asked the hen, lifting her head to gaze with one bright eye at her companion.|What is dreadful? asked the hen, lifting her head to gaze with one bright eye at her companion.
ozma_of_oz_02_f000086|Why, eating live things, and horrid bugs, and crawly ants. You ought to be 'SHAMED of yourself!|Why, eating live things, and horrid bugs, and crawly ants. You ought to be 'SHAMED of yourself!
ozma_of_oz_02_f000087|Goodness me! returned the hen, in a puzzled tone; how queer you are, Dorothy! Live things are much fresher and more wholesome than dead ones,|Goodness me! returned the hen, in a puzzled tone; how queer you are, Dorothy! Live things are much fresher and more wholesome than dead ones,
ozma_of_oz_02_f000088|and you humans eat all sorts of dead creatures.|and you humans eat all sorts of dead creatures.
ozma_of_oz_02_f000089|We don't! said Dorothy.|We don't! said Dorothy.
ozma_of_oz_02_f000090|You do, indeed, answered Billina. You eat lambs and sheep and cows and pigs and even chickens.|You do, indeed, answered Billina. You eat lambs and sheep and cows and pigs and even chickens.
ozma_of_oz_02_f000091|But we cook 'em, said Dorothy, triumphantly.|But we cook 'em, said Dorothy, triumphantly.
ozma_of_oz_02_f000092|What difference does that make?|What difference does that make?
ozma_of_oz_02_f000093|A good deal, said the girl, in a graver tone. I can't just 'splain the diff'rence, but it's there. And, anyhow, we never eat such dreadful things as BUGS.|A good deal, said the girl, in a graver tone. I can't just 'splain the diff'rence, but it's there. And, anyhow, we never eat such dreadful things as BUGS.
ozma_of_oz_02_f000094|But you eat the chickens that eat the bugs, retorted the yellow hen, with an odd cackle. So you are just as bad as we chickens are.|But you eat the chickens that eat the bugs, retorted the yellow hen, with an odd cackle. So you are just as bad as we chickens are.
ozma_of_oz_02_f000095|This made Dorothy thoughtful. What Billina said was true enough, and it almost took away her appetite for breakfast. As for the yellow hen, she continued to peck away at the sand busily,|This made Dorothy thoughtful. What Billina said was true enough, and it almost took away her appetite for breakfast. As for the yellow hen, she continued to peck away at the sand busily,
ozma_of_oz_02_f000096|and seemed quite contented with her bill-of-fare.|and seemed quite contented with her bill-of-fare.
ozma_of_oz_02_f000097|Finally, down near the water's edge, Billina stuck her bill deep into the sand, and then drew back and shivered.|Finally, down near the water's edge, Billina stuck her bill deep into the sand, and then drew back and shivered.
